cast_time_utc,cast_time_local,start_lat,start_lon,start_gps_horz_error,end_lat,end_lon,end_gps_horz_error,cast_duration,depth
2021-06-28 21:19:15,2021-06-28 13:19:15,59.7207883,-140.6188961,10.380999565124512,59.7207881,-140.618701,17.2450008392334,63.2,14.311644976652122
2021-06-30 22:20:27,2021-06-30 14:20:27,59.7236187,-140.5719242,5.6589999198913574,59.7236874,-140.5718456,18.544000625610352,53.4,14.243247482720323
2021-07-02 20:55:39,2021-07-02 12:55:39,,,,,,,87.2,13.851401801085352
2021-07-02 00:06:04,2021-07-01 16:06:04,59.8008194,-140.0695182,12.272000312805176,59.8007823,-140.0694624,22.743999481201172,69.6,13.502206691673823
2021-07-01 22:26:10,2021-07-01 14:26:10,59.8117343,-140.0160252,8.3070001602172852,59.8114298,-140.0157457,12.845000267028809,55.2,6.4643479822280252
2021-06-30 22:38:47,2021-06-30 14:38:47,59.7233514,-140.5737893,3.0750000476837158,59.7233724,-140.573726,10.211999893188477,72.4,16.547813110351562
2021-06-30 22:06:42,2021-06-30 14:06:42,59.7243855,-140.5682358,4.2940001487731934,59.7243954,-140.5682748,9.40999984741211,46.2,8.7773383516784111
2021-06-30 20:13:00,2021-06-30 12:13:00,59.7428263,-140.5332817,8.2080001831054688,59.7428122,-140.5331754,7.2230000495910645,56.8,13.044731506376666
2021-07-04 23:44:02,2021-07-04 15:44:02,59.8102536,-140.1563357,3.4679999351501465,59.8102299,-140.1561282,16.0939998626709,138.8,40.010092119698683
2021-07-04 22:38:03,2021-07-04 14:38:03,59.8220872,-140.2369935,15.562999725341797,59.8219638,-140.2363787,302.29901123046875,110,31.249491404338055
2021-06-30 20:19:36,2021-06-30 12:19:36,59.7455833,-140.5339443,4.2519998550415039,59.7454439,-140.533856,14.979999542236328,62.8,9.3966886989302019
2021-07-02 22:38:18,2021-07-02 14:38:18,59.8384776,-140.1479006,6.6459999084472656,59.8384327,-140.1474947,7.73799991607666,185.4,32.877967889894521
2021-06-30 23:36:10,2021-06-30 15:36:10,59.7271491,-140.5743829,3.3919999599456787,59.7269513,-140.5743395,176.61000061035156,103,18.595342229913783
2021-07-02 00:46:29,2021-07-01 16:46:29,59.816675,-140.0797166,7.2069997787475586,59.8165927,-140.0791052,12.845000267028809,122,22.462086742537593
2021-06-28 21:42:05,2021-06-28 13:42:05,59.7220757,-140.6065186,5.5349998474121094,,,,63,14.770196908598493
2021-07-04 21:50:18,2021-07-04 13:50:18,59.83117,-140.2842663,7.8369998931884766,59.8311886,-140.2838869,25.169000625610352,368,56.229173552471657
2021-07-01 23:40:10,2021-07-01 15:40:10,59.80946,-140.0442933,6.5250000953674316,59.8094391,-140.0442096,17.71299934387207,39.4,4.21187265803305
2021-07-02 20:57:58,2021-07-02 12:57:58,59.8301058,-140.0752033,22.163999557495117,59.8300184,-140.0750503,42.133998870849609,66.8,11.164456822047724
2021-06-29 18:30:24,2021-06-29 10:30:24,59.7130296,-140.6319315,11.315999984741211,59.7130777,-140.6316481,22.694000244140625,56.6,12.443741935140947
2021-07-02 00:29:24,2021-07-01 16:29:24,59.804739,-140.0943121,7.375,59.8045415,-140.0939941,11.842000007629395,48.6,8.59394067266713
