Date-Time,Logger_1081906_m,Logger_1082083_m,Logger_1081894_m,Logger_1081906_C,Logger_1082083_C,Logger_1081894_C,SN_21099393,SN_21099365,SN_21099398,SN_21099399,SN_21099394,,Order of loggers in the water column
6/28/21 18:00,-0.31,-14.29523571,-24.20334683,5.043,0.002,0.009,3.600859375,1.809768066,1.595266113,0.544206543,0.747983398,,Surface LTC 021-1081906
6/28/21 19:00,-0.29,-14.29693571,-24.15714683,5.496,-0.008,0.052,2.528349609,1.348588867,0.587106934,-0.013498535,-0.013498535,,SN 21099393
6/28/21 20:00,-0.31,-14.26883571,-24.14874683,4.774,0.002,0.015,2.303122559,1.327138672,0.65145752,-0.03494873,-0.024223633,,SN 21099365
6/28/21 21:00,-0.32,-14.23423571,-24.13884683,5.08,-0.024,-0.014,2.742851563,1.101911621,0.619282227,-0.088574219,-0.03494873,,SN 21099398
6/28/21 22:00,-0.31,-14.25853571,-24.13334683,5.067,-0.109,-0.029,2.903728027,1.05901123,0.565656738,-0.088574219,-0.03494873,,LTC 021-1082083
6/28/21 23:00,-0.31,-14.24733571,-24.12394683,4.697,-0.061,-0.043,2.732126465,1.466564941,0.490581055,-0.099299316,-0.03494873,,SN 21099415
6/29/21 0:00,-0.31,-14.27963571,-24.12044683,5.133,-0.066,-0.053,2.646325684,1.56309082,0.533481445,-0.077849121,-0.024223633,,SN 21099399
6/29/21 1:00,-0.31,-14.27893571,-24.11244683,5.543,-0.084,-0.063,2.549799805,1.605991211,0.608557129,-0.045673828,-0.045673828,,SN 21099394
6/29/21 2:00,-0.32,-14.26303571,-24.10534683,4.935,-0.065,-0.067,2.828652344,1.52019043,0.587106934,-0.067124023,-0.03494873,,Benthic LTC 021-1081894
6/29/21 3:00,-0.31,-14.18843571,-24.08844683,3.874,-0.03,-0.076,2.828652344,1.852668457,0.576381836,-0.067124023,-0.03494873,,
6/29/21 4:00,-0.30,-14.28303571,-24.09654683,4.459,-0.021,-0.079,2.506899414,1.552365723,0.533481445,-0.045673828,-0.045673828,,
6/29/21 5:00,-0.30,-14.27233571,-24.10614683,4.187,-0.075,-0.085,2.485449219,1.434389648,0.447680664,-0.045673828,-0.03494873,,
6/29/21 6:00,-0.31,-14.27943571,-24.10934683,4.061,0.025,-0.086,3.032429199,1.273513184,0.447680664,-0.03494873,-0.024223633,,
6/29/21 7:00,-0.30,-14.27133571,-24.09884683,3.966,0.083,-0.088,2.539074707,1.445114746,0.490581055,-0.024223633,-0.002773438,,
6/29/21 8:00,-0.30,-14.27773571,-24.09164683,4.174,0.122,-0.092,2.324572754,1.294963379,0.469130859,-0.045673828,-0.024223633,,
6/29/21 9:00,-0.31,-14.24243571,-24.08514683,4.192,0.094,-0.093,2.496174316,1.209162598,0.501306152,-0.045673828,-0.03494873,,
6/29/21 10:00,-0.29,-14.24753571,-24.07704683,3.865,0.199,-0.095,2.463999023,1.252062988,0.447680664,-0.045673828,-0.03494873,,
6/29/21 11:00,-0.29,-14.29263571,-24.07084683,4.765,0.198,-0.097,2.560524902,1.33786377,0.447680664,-0.024223633,-0.024223633,,
6/29/21 12:00,-0.31,-14.29703571,-24.06544683,4.628,0.016,-0.097,2.603425293,1.284238281,0.436955566,-0.03494873,-0.013498535,,
6/29/21 13:00,-0.32,-14.27043571,-24.06304683,4.495,0.005,-0.097,2.528349609,1.080461426,0.447680664,-0.067124023,-0.024223633,,
6/29/21 14:00,-0.33,-14.22593571,-24.06154683,4.598,0.007,-0.098,2.592700195,1.155537109,0.394055176,-0.024223633,-0.024223633,,
6/29/21 15:00,-0.31,-14.13643571,-24.05664683,5.237,-0.104,-0.1,2.903728027,1.112636719,0.415505371,-0.013498535,-0.013498535,,
6/29/21 16:00,-0.27,-14.23933571,-24.05224683,6.046,-0.105,-0.099,2.828652344,1.273513184,0.479855957,-0.045673828,-0.002773438,,
6/29/21 17:00,-0.34,-14.20363571,-24.04414683,6.446,0.065,-0.099,2.614150391,1.445114746,0.447680664,-0.045673828,-0.013498535,,
6/29/21 18:00,-0.30,-14.25323571,-24.04074683,5.999,0.153,-0.1,3.086054688,1.423664551,0.576381836,-0.045673828,-0.013498535,,
6/29/21 19:00,-0.32,-14.26553571,-24.03694683,3.993,0.048,-0.1,2.914453125,1.123361816,0.426230469,-0.024223633,-0.013498535,,
6/29/21 20:00,-0.31,-14.30063571,-24.03334683,3.54,0.074,-0.102,2.968078613,1.01611084,0.469130859,-0.03494873,-0.013498535,,
6/29/21 21:00,-0.32,-14.30163571,-24.03214683,3.697,0.159,-0.099,2.38892334,1.316413574,0.522756348,-0.03494873,0.00795166,,
6/29/21 22:00,-0.32,-14.30313571,-24.03024683,4.139,0.152,-0.1,2.828652344,1.327138672,0.51203125,-0.03494873,-0.013498535,,
6/29/21 23:00,-0.32,-14.30823571,-24.02654683,3.976,0.14,-0.099,2.367473145,1.273513184,0.501306152,0.00795166,-0.03494873,,
6/30/21 0:00,-0.33,-14.29453571,-24.02774683,4.519,0.116,-0.101,2.560524902,1.241337891,0.522756348,-0.067124023,0.018676758,,
6/30/21 1:00,-0.33,-14.31413571,-24.02534683,5.742,0.11,-0.099,2.581975098,1.1984375,0.576381836,-0.03494873,0.00795166,,
6/30/21 2:00,-0.34,-14.31473571,-24.02054683,5.922,0.155,-0.1,2.742851563,1.370039063,0.469130859,0.018676758,-0.002773438,,
6/30/21 3:00,-0.34,-14.31813571,-24.01874683,5.792,0.127,-0.098,2.367473145,1.294963379,0.458405762,-0.024223633,0.018676758,,
6/30/21 4:00,-0.34,-14.32133571,-24.01434683,5.747,0.052,-0.102,2.142246094,1.284238281,0.426230469,0.050852051,0.00795166,,
6/30/21 5:00,-0.35,-14.32003571,-24.01334683,5.872,0.065,-0.099,2.20659668,1.252062988,0.597832031,-0.013498535,0.018676758,,
6/30/21 6:00,-0.34,-14.32323571,-24.00904683,5.138,0.057,-0.101,2.324572754,1.01611084,0.619282227,-0.03494873,0.018676758,,
6/30/21 7:00,-0.35,-14.32543571,-24.00774683,5.675,0.044,-0.099,2.592700195,0.994660645,0.394055176,-0.067124023,-0.013498535,,
6/30/21 8:00,-0.35,-14.32453571,-24.00224683,5.108,0.038,-0.1,2.742851563,1.037561035,0.383330078,-0.067124023,0.00795166,,
6/30/21 9:00,-0.35,-14.32873571,-24.00074683,5.475,0.043,-0.099,2.624875488,1.33786377,0.276079102,-0.067124023,-0.024223633,,
6/30/21 10:00,-0.35,-14.32743571,-23.99864683,5.551,-0.098,-0.099,2.775026855,1.33786377,0.318979492,-0.110024414,0.018676758,,
6/30/21 11:00,-0.36,-14.33583571,-23.99724683,5.838,-0.091,-0.099,2.614150391,1.241337891,0.576381836,-0.099299316,-0.002773438,,
6/30/21 12:00,-0.36,-14.33623571,-23.99414683,6.062,-0.061,-0.099,2.624875488,1.359313965,0.65145752,-0.099299316,-0.03494873,,
6/30/21 13:00,-0.37,-14.32883571,-23.99304683,5.764,-0.04,-0.099,2.539074707,1.123361816,0.630007324,-0.088574219,-0.024223633,,
6/30/21 14:00,-0.36,-14.34193571,-23.98864683,6.191,0.045,-0.1,2.614150391,0.941035156,0.65145752,-0.077849121,-0.03494873,,
6/30/21 15:00,-0.37,-14.34393571,-23.98634683,7.754,-0.015,-0.1,2.624875488,0.823059082,0.608557129,-0.045673828,-0.056398926,,
6/30/21 16:00,-0.35,-14.33713571,-23.98124683,8.111,0.042,-0.099,2.603425293,0.908859863,0.608557129,-0.067124023,-0.03494873,,
6/30/21 17:00,-0.35,-14.30703571,-23.97814683,7.906,0.04,-0.099,2.624875488,0.844509277,0.715808105,-0.067124023,-0.03494873,,
6/30/21 18:00,-0.37,-14.31083571,-23.97354683,7.54,-0.02,-0.101,2.635600586,1.069736328,0.715808105,-0.03494873,-0.03494873,,
6/30/21 19:00,-0.38,-14.27853571,-23.97074683,7.508,-0.044,-0.102,2.635600586,1.01611084,0.544206543,-0.045673828,-0.024223633,,
6/30/21 20:00,-0.38,-14.28603571,-23.97184683,7.557,-0.047,-0.101,2.678500977,1.509465332,0.576381836,-0.077849121,-0.045673828,,
6/30/21 21:00,-0.31,-14.30193571,-23.96634683,7.498,-0.05,-0.102,2.549799805,1.33786377,0.630007324,-0.077849121,-0.045673828,,
6/30/21 22:00,-0.36,-14.32983571,-23.96484683,7.353,-0.059,-0.102,2.635600586,1.123361816,0.608557129,-0.110024414,-0.077849121,,
6/30/21 23:00,-0.36,-14.33453571,-23.96084683,7.383,-0.028,-0.101,2.517624512,0.983935547,0.554931641,-0.110024414,-0.024223633,,
7/1/21 0:00,-0.36,-14.33463571,-23.96084683,7.559,-0.097,-0.102,2.442548828,1.005385742,0.522756348,-0.110024414,-0.013498535,,
7/1/21 1:00,-0.36,-14.33723571,-23.95984683,7.161,-0.078,-0.104,2.624875488,0.983935547,0.554931641,-0.088574219,-0.03494873,,
7/1/21 2:00,-0.36,-14.33623571,-23.95634683,6.727,-0.072,-0.105,2.539074707,1.01611084,0.533481445,-0.088574219,-0.024223633,,
7/1/21 3:00,-0.35,-14.33243571,-23.95194683,6.414,-0.031,-0.103,2.195871582,1.037561035,0.533481445,-0.077849121,-0.03494873,,
7/1/21 4:00,-0.36,-14.32633571,-23.94864683,5.928,-0.064,-0.105,1.981369629,1.005385742,0.544206543,-0.088574219,-0.045673828,,
7/1/21 5:00,-0.35,-14.33473571,-23.94844683,5.561,-0.076,-0.105,2.346022949,1.048286133,0.469130859,-0.088574219,-0.045673828,,
7/1/21 6:00,-0.35,-14.33523571,-23.94684683,5.259,-0.071,-0.105,2.421098633,1.123361816,0.479855957,-0.077849121,-0.03494873,,
7/1/21 7:00,-0.35,-14.33973571,-23.94574683,4.919,-0.127,-0.105,2.517624512,1.112636719,0.469130859,-0.110024414,-0.024223633,,
7/1/21 8:00,-0.35,-14.33373571,-23.94094683,5.057,-0.084,-0.107,2.228046875,1.05901123,0.490581055,-0.088574219,-0.045673828,,
7/1/21 9:00,-0.35,-14.33283571,-23.94234683,5.249,-0.01,-0.104,2.442548828,1.005385742,0.576381836,-0.110024414,-0.03494873,,
7/1/21 10:00,-0.36,-14.33923571,-23.94104683,5.881,0.012,-0.107,2.421098633,0.983935547,0.565656738,-0.067124023,-0.045673828,,
7/1/21 11:00,-0.34,-14.33893571,-23.93714683,5.94,-0.014,-0.108,2.689226074,1.069736328,0.565656738,-0.045673828,-0.03494873,,
7/1/21 12:00,-0.36,-14.30183571,-23.93474683,6.249,-0.015,-0.109,2.689226074,1.262788086,0.479855957,-0.099299316,-0.045673828,,
7/1/21 13:00,-0.39,-14.13373571,-23.93704683,7.929,0.001,-0.108,2.699951172,1.252062988,0.479855957,-0.088574219,-0.056398926,,
7/1/21 14:00,-0.36,-14.11593571,-23.93534683,8.482,0.04,-0.109,2.399648438,1.069736328,0.576381836,-0.088574219,-0.045673828,,
7/1/21 15:00,-0.36,-14.11393571,-23.93494683,9.279,0.024,-0.11,2.303122559,1.101911621,0.522756348,-0.099299316,-0.03494873,,
7/1/21 16:00,-0.38,-14.14813571,-23.93174683,9.84,0.056,-0.111,2.667775879,1.144812012,0.576381836,-0.088574219,-0.045673828,,
7/1/21 17:00,-0.36,-14.06443571,-23.93244683,9.915,0.071,-0.109,2.775026855,1.219887695,0.447680664,-0.067124023,-0.056398926,,
7/1/21 18:00,-0.36,-14.09663571,-23.93264683,9.107,0.074,-0.109,2.775026855,1.252062988,0.522756348,-0.077849121,-0.056398926,,
7/1/21 19:00,-0.38,-14.25743571,-23.93404683,9.67,-0.051,-0.111,2.71067627,1.176987305,0.458405762,-0.088574219,-0.067124023,,
7/1/21 20:00,-0.37,-14.22743571,-23.94194683,9.524,-0.062,-0.112,2.689226074,1.38076416,0.51203125,-0.088574219,-0.056398926,,
7/1/21 21:00,-0.38,-14.32063571,-23.94444683,8.55,-0.064,-0.112,2.657050781,1.284238281,0.554931641,-0.077849121,-0.077849121,,
7/1/21 22:00,-0.37,-14.32953571,-23.94544683,8.048,-0.111,-0.111,2.667775879,1.273513184,0.544206543,-0.088574219,-0.045673828,,
7/1/21 23:00,-0.38,-14.35623571,-23.95264683,8.818,-0.096,-0.112,2.581975098,1.219887695,0.619282227,-0.088574219,-0.045673828,,
7/2/21 0:00,-0.38,-14.35073571,-23.94994683,8.727,-0.056,-0.111,2.485449219,1.327138672,0.565656738,-0.077849121,-0.045673828,,
7/2/21 1:00,-0.38,-14.35173571,-23.95454683,7.485,-0.077,-0.114,2.292397461,1.348588867,0.490581055,-0.088574219,-0.03494873,,
7/2/21 2:00,-0.37,-14.35823571,-23.95534683,7.271,-0.087,-0.113,2.281672363,1.166262207,0.501306152,-0.099299316,-0.056398926,,
7/2/21 3:00,-0.37,-14.35843571,-23.95914683,7.045,-0.119,-0.113,2.06717041,1.176987305,0.490581055,-0.088574219,-0.045673828,,
7/2/21 4:00,-0.38,-14.35583571,-23.95874683,6.891,-0.189,-0.112,2.335297852,1.05901123,0.533481445,-0.099299316,-0.03494873,,
7/2/21 5:00,-0.39,-14.36013571,-23.95954683,9.142,-0.16,-0.114,2.088620605,1.080461426,0.436955566,-0.110024414,-0.03494873,,
7/2/21 6:00,-0.38,-14.36083571,-23.96084683,8.275,-0.178,-0.113,1.927744141,1.144812012,0.340429687,-0.099299316,-0.03494873,,
7/2/21 7:00,-0.38,-14.36073571,-23.95794683,7.305,-0.159,-0.116,1.938469238,0.983935547,0.265354004,-0.099299316,-0.045673828,,
7/2/21 8:00,-0.38,-14.35863571,-23.95904683,7.826,-0.189,-0.114,2.20659668,0.887409668,0.447680664,-0.088574219,-0.045673828,,
7/2/21 9:00,-0.39,-14.36613571,-23.96484683,7.515,-0.173,-0.115,2.367473145,0.683632813,0.436955566,-0.099299316,-0.056398926,,
7/2/21 10:00,-0.39,-14.36773571,-23.96774683,8.925,-0.181,-0.114,2.228046875,0.769433594,0.083027344,-0.099299316,-0.045673828,,
7/2/21 11:00,-0.39,-14.36563571,-23.96804683,8.012,-0.205,-0.116,2.270947266,0.747983398,0.394055176,-0.088574219,-0.045673828,,
7/2/21 12:00,-0.38,-14.37133571,-23.96944683,8.19,-0.191,-0.114,2.38892334,0.919584961,0.222453613,-0.099299316,-0.045673828,,
7/2/21 13:00,-0.40,-14.37493571,-23.97604683,8.579,-0.201,-0.114,2.346022949,1.176987305,0.14737793,-0.099299316,-0.045673828,,
7/2/21 14:00,-0.37,-14.37093571,-23.97514683,8.367,-0.219,-0.115,2.506899414,1.155537109,0.243903809,-0.088574219,-0.056398926,,
7/2/21 15:00,-0.40,-14.37373571,-23.97494683,7.813,-0.213,-0.114,2.24949707,1.112636719,0.318979492,-0.099299316,-0.045673828,,
7/2/21 16:00,-0.40,-14.37253571,-23.97514683,8.759,-0.209,-0.115,2.592700195,1.026835938,0.426230469,-0.088574219,-0.056398926,,
7/2/21 17:00,-0.40,-14.37433571,-23.97424683,9.467,-0.198,-0.116,2.539074707,0.962485352,0.533481445,-0.099299316,-0.077849121,,
7/2/21 18:00,-0.41,-14.37623571,-23.97414683,9.332,-0.027,-0.118,2.453273926,0.962485352,0.447680664,-0.099299316,-0.056398926,,
7/2/21 19:00,-0.41,-14.37113571,-23.97414683,10.025,-0.034,-0.116,2.614150391,1.005385742,0.447680664,-0.088574219,-0.045673828,,
7/2/21 20:00,-0.40,-14.36933571,-23.98144683,9.187,-0.065,-0.117,2.324572754,0.87668457,0.394055176,-0.088574219,-0.067124023,,
7/2/21 21:00,-0.40,-14.37633571,-23.99124683,8.196,-0.053,-0.118,2.06717041,0.812333984,0.318979492,-0.110024414,-0.056398926,,
7/2/21 22:00,-0.40,-14.37503571,-23.99544683,8.274,-0.05,-0.117,2.378198242,1.402214355,0.533481445,-0.077849121,-0.045673828,,
7/2/21 23:00,-0.40,-14.37693571,-23.99534683,7.725,-0.079,-0.119,2.281672363,1.359313965,0.37260498,-0.099299316,-0.045673828,,
7/3/21 0:00,-0.40,-14.37763571,-23.99594683,8.116,-0.097,-0.118,2.20659668,1.123361816,0.447680664,-0.099299316,-0.045673828,,
7/3/21 1:00,-0.41,-14.37883571,-23.99644683,8.57,-0.111,-0.12,2.463999023,0.919584961,0.458405762,-0.099299316,-0.067124023,,
7/3/21 2:00,-0.40,-14.38303571,-23.99634683,8.425,-0.097,-0.117,2.346022949,0.887409668,0.415505371,-0.110024414,-0.067124023,,
7/3/21 3:00,-0.40,-14.37673571,-23.99304683,7.332,-0.109,-0.12,2.421098633,1.069736328,0.394055176,-0.110024414,-0.045673828,,
7/3/21 4:00,-0.40,-14.37533571,-23.98944683,8.364,-0.029,-0.12,2.131520996,1.412939453,0.394055176,-0.110024414,-0.056398926,,
7/3/21 5:00,-0.40,-14.37823571,-23.99114683,7.911,-0.073,-0.12,2.335297852,1.305688477,0.351154785,-0.131474609,-0.067124023,,
7/3/21 6:00,-0.40,-14.37553571,-23.98624683,7.867,-0.097,-0.12,2.581975098,1.144812012,0.361879883,-0.131474609,-0.067124023,,
7/3/21 7:00,-0.39,-14.37733571,-23.98434683,7.467,-0.091,-0.12,2.474724121,1.069736328,0.361879883,-0.131474609,-0.056398926,,
7/3/21 8:00,-0.39,-14.37393571,-23.98134683,7.307,-0.086,-0.122,2.539074707,1.037561035,0.340429687,-0.142199707,-0.045673828,,
7/3/21 9:00,-0.39,-14.37403571,-23.98074683,6.461,-0.081,-0.121,2.38892334,1.005385742,0.32970459,-0.131474609,-0.077849121,,
7/3/21 10:00,-0.39,-14.39573571,-23.97734683,7.098,-0.168,-0.121,2.399648438,1.048286133,0.404780273,-0.163649902,-0.067124023,,
7/3/21 11:00,-0.39,-14.37303571,-23.98004683,6.804,-0.138,-0.121,2.38892334,1.252062988,0.447680664,-0.131474609,-0.067124023,,
7/3/21 12:00,-0.39,-14.37723571,-23.97794683,7.065,-0.092,-0.12,2.624875488,0.87668457,0.447680664,-0.152924805,-0.067124023,,
7/3/21 13:00,-0.40,-14.37493571,-23.97954683,7.111,-0.058,-0.122,2.496174316,0.780158691,0.469130859,-0.163649902,-0.045673828,,
7/3/21 14:00,-0.40,-14.37253571,-23.97584683,8.084,-0.045,-0.123,2.410373535,0.780158691,0.469130859,-0.142199707,-0.067124023,,
7/3/21 15:00,-0.39,-14.37783571,-23.97484683,9.152,-0.099,-0.122,2.367473145,0.758708496,0.51203125,-0.174375,-0.088574219,,
7/3/21 16:00,-0.40,-14.35153571,-23.97284683,9.504,-0.145,-0.123,2.485449219,0.780158691,0.308254395,-0.131474609,-0.099299316,,
7/3/21 17:00,-0.37,-14.39883571,-23.97134683,9.852,-0.148,-0.124,2.635600586,0.672907715,0.32970459,-0.131474609,-0.088574219,,
7/3/21 18:00,-0.37,-14.38433571,-23.96854683,9.786,-0.211,-0.124,2.528349609,0.844509277,0.254628906,-0.131474609,-0.067124023,,
7/3/21 19:00,-0.39,-14.33793571,-23.96824683,9.876,-0.184,-0.123,2.453273926,1.155537109,0.404780273,-0.152924805,-0.077849121,,
7/3/21 20:00,-0.43,-14.25793571,-23.96854683,9.827,-0.202,-0.125,2.592700195,1.155537109,0.554931641,-0.142199707,-0.099299316,,
7/3/21 21:00,-0.38,-14.37983571,-23.97504683,9.561,-0.195,-0.124,2.581975098,0.983935547,0.447680664,-0.131474609,-0.110024414,,
7/3/21 22:00,-0.38,-14.35973571,-23.98704683,9.508,-0.21,-0.124,2.442548828,0.930310059,0.394055176,-0.142199707,-0.110024414,,
7/3/21 23:00,-0.41,-14.33783571,-23.98934683,9.685,-0.214,-0.125,2.313847656,1.219887695,0.51203125,-0.131474609,-0.088574219,,
7/4/21 0:00,-0.40,-14.36743571,-23.99154683,9.447,-0.243,-0.128,2.356748047,1.273513184,0.340429687,-0.152924805,-0.077849121,,
7/4/21 1:00,-0.40,-14.36543571,-23.98704683,9.623,-0.25,-0.126,2.356748047,0.973210449,0.351154785,-0.142199707,-0.088574219,,
7/4/21 2:00,-0.40,-14.36613571,-23.98774683,9.53,-0.086,-0.127,1.799042969,1.262788086,0.544206543,-0.142199707,-0.099299316,,
7/4/21 3:00,-0.39,-14.36423571,-23.98144683,8.716,-0.091,-0.127,2.152971191,0.930310059,0.415505371,-0.152924805,-0.077849121,,
7/4/21 4:00,-0.38,-14.36333571,-23.97914683,7.74,-0.105,-0.127,2.335297852,1.037561035,0.501306152,-0.142199707,-0.088574219,,
7/4/21 5:00,-0.38,-14.36093571,-23.97514683,7.398,-0.063,-0.128,2.110070801,0.951760254,0.436955566,-0.174375,-0.077849121,,
7/4/21 6:00,-0.38,-14.35813571,-23.97354683,7,-0.116,-0.129,2.152971191,1.176987305,0.404780273,-0.142199707,-0.099299316,,
7/4/21 7:00,-0.38,-14.36053571,-23.97264683,6.461,-0.125,-0.131,2.002819824,0.951760254,0.51203125,-0.131474609,-0.110024414,,
7/4/21 8:00,-0.37,-14.35833571,-23.97284683,6.32,-0.107,-0.129,1.959919434,0.973210449,0.576381836,-0.120749512,-0.099299316,,
7/4/21 9:00,-0.37,-14.35783571,-23.97084683,6.207,-0.057,-0.131,1.88484375,0.941035156,0.447680664,-0.120749512,-0.099299316,,
7/4/21 10:00,-0.38,-14.35793571,-23.96924683,6.201,-0.11,-0.13,1.681066895,0.983935547,0.351154785,-0.174375,-0.099299316,,
7/4/21 11:00,-0.37,-14.35583571,-23.96524683,6.298,-0.106,-0.131,2.549799805,0.919584961,0.436955566,-0.152924805,-0.088574219,,
7/4/21 12:00,-0.38,-14.35923571,-23.96374683,7.821,-0.112,-0.131,2.442548828,0.844509277,0.318979492,-0.142199707,-0.088574219,,
7/4/21 13:00,-0.38,-14.35633571,-23.96644683,7.412,-0.139,-0.132,2.270947266,0.887409668,0.37260498,-0.120749512,-0.099299316,,
7/4/21 14:00,-0.39,-14.35913571,-23.96514683,7.583,-0.144,-0.131,2.303122559,1.048286133,0.404780273,-0.142199707,-0.088574219,,
7/4/21 15:00,-0.38,-14.35753571,-23.96504683,7.291,-0.115,-0.134,2.195871582,0.865959473,0.297529297,-0.131474609,-0.088574219,,
7/4/21 16:00,-0.35,-14.35863571,-23.96234683,7.634,-0.146,-0.134,2.313847656,0.812333984,0.351154785,-0.131474609,-0.088574219,,
7/4/21 17:00,-0.38,-14.32613571,-23.96184683,8.061,-0.153,-0.134,2.43182373,0.865959473,0.394055176,-0.131474609,-0.088574219,,
7/4/21 18:00,-0.37,-14.30423571,-23.95894683,8.084,-0.165,-0.135,2.270947266,0.801608887,0.404780273,-0.110024414,-0.067124023,,
7/4/21 19:00,-0.38,-14.26953571,-23.95834683,9.902,-0.132,-0.133,2.313847656,0.844509277,0.469130859,-0.120749512,-0.067124023,,
7/4/21 20:00,-0.39,-14.31763571,-23.95444683,10.353,-0.183,-0.135,2.303122559,0.812333984,0.479855957,-0.120749512,-0.088574219,,
7/4/21 21:00,-0.40,-14.33473571,-23.95614683,10.61,-0.19,-0.135,2.346022949,1.176987305,0.490581055,-0.110024414,-0.077849121,,
7/4/21 22:00,-0.39,-14.35373571,-23.96174683,11.501,-0.19,-0.134,2.238771973,1.123361816,0.415505371,-0.131474609,-0.088574219,,
7/4/21 23:00,-0.39,-14.35503571,-23.97434683,9.941,-0.172,-0.135,2.474724121,0.844509277,0.394055176,-0.131474609,-0.088574219,,
7/5/21 0:00,-0.39,-14.35693571,-23.97564683,10.268,-0.13,-0.135,2.485449219,0.941035156,0.383330078,-0.131474609,-0.088574219,,
7/5/21 1:00,-0.39,-14.35923571,-23.97364683,9.707,-0.183,-0.136,2.045720215,0.930310059,0.340429687,-0.131474609,-0.077849121,,
7/5/21 2:00,-0.38,-14.35733571,-23.97194683,8.668,-0.098,-0.136,1.949194336,0.983935547,0.436955566,-0.142199707,-0.088574219,,
7/5/21 3:00,-0.38,-14.35583571,-23.97084683,8.418,-0.141,-0.136,2.152971191,0.951760254,0.383330078,-0.120749512,-0.088574219,,
7/5/21 4:00,-0.38,-14.35953571,-23.97164683,7.493,-0.176,-0.136,2.110070801,0.951760254,0.276079102,-0.131474609,-0.077849121,,
7/5/21 5:00,-0.38,-14.35833571,-23.96984683,7.136,-0.177,-0.137,1.959919434,0.951760254,0.340429687,-0.142199707,-0.067124023,,
7/5/21 6:00,-0.38,-14.36373571,-23.97044683,6.815,-0.182,-0.137,2.131520996,0.887409668,0.404780273,-0.142199707,-0.088574219,,
7/5/21 7:00,-0.38,-14.36163571,-23.96834683,7.226,-0.16,-0.136,2.356748047,0.908859863,0.276079102,-0.142199707,-0.077849121,,
7/5/21 8:00,-0.38,-14.36363571,-23.96604683,7.018,-0.157,-0.136,2.238771973,0.941035156,0.168828125,-0.142199707,-0.088574219,,
7/5/21 9:00,-0.38,-14.36623571,-23.96844683,5.888,-0.158,-0.138,2.185146484,0.983935547,0.19027832,-0.142199707,-0.088574219,,
7/5/21 10:00,-0.38,-14.36433571,-23.96634683,6.166,-0.149,-0.139,2.346022949,1.048286133,0.361879883,-0.152924805,-0.056398926,,
7/5/21 11:00,-0.38,-14.37113571,-23.96514683,5.944,-0.135,-0.137,2.356748047,0.962485352,0.222453613,-0.131474609,-0.077849121,,
7/5/21 12:00,-0.38,-14.37043571,-23.96404683,5.986,-0.083,-0.138,2.292397461,0.983935547,0.265354004,-0.142199707,-0.088574219,,
7/5/21 13:00,-0.39,-14.37453571,-23.97004683,6.403,-0.085,-0.139,2.24949707,0.973210449,0.340429687,-0.174375,-0.077849121,,
7/5/21 14:00,-0.39,-14.37813571,-23.96884683,5.961,-0.09,-0.137,2.217321777,0.930310059,0.254628906,-0.185100098,-0.088574219,,
7/5/21 15:00,-0.40,-14.37293571,-23.96584683,7.497,-0.08,-0.138,2.346022949,0.983935547,0.37260498,-0.185100098,-0.088574219,,
7/5/21 16:00,-0.39,-14.38153571,-23.96374683,7.457,-0.106,-0.138,2.131520996,0.919584961,0.276079102,-0.185100098,-0.088574219,,
7/5/21 17:00,-0.39,-14.37043571,-23.95794683,7.582,-0.108,-0.138,2.142246094,0.87668457,0.415505371,-0.174375,-0.067124023,,
7/5/21 18:00,-0.39,-14.36483571,-23.95574683,8.253,-0.183,-0.14,2.313847656,0.780158691,0.404780273,-0.142199707,-0.088574219,,
7/5/21 19:00,-0.39,-14.33033571,-23.95294683,8.58,-0.207,-0.139,2.077895508,0.887409668,0.243903809,-0.185100098,-0.088574219,,
7/5/21 20:00,-0.40,-14.32403571,-23.94924683,8.456,-0.239,-0.139,2.174421387,0.844509277,0.243903809,-0.174375,-0.131474609,,
7/5/21 21:00,-0.40,-14.32283571,-23.94604683,7.999,-0.227,-0.139,2.099345703,0.898134766,0.340429687,-0.174375,-0.088574219,,
7/5/21 22:00,-0.39,-14.34613571,-23.94694683,7.944,-0.201,-0.14,2.045720215,0.887409668,0.426230469,-0.174375,-0.110024414,,
7/5/21 23:00,-0.38,-14.34693571,-23.95874683,8.148,-0.228,-0.14,2.24949707,0.865959473,0.522756348,-0.185100098,-0.110024414,,
7/6/21 0:00,-0.37,-14.36203571,-23.96244683,7.927,-0.231,-0.14,2.228046875,0.865959473,0.404780273,-0.174375,-0.088574219,,
7/6/21 1:00,-0.39,-14.34663571,-23.96394683,7.956,-0.175,-0.141,2.270947266,0.973210449,0.265354004,-0.174375,-0.110024414,,
7/6/21 2:00,-0.39,-14.34903571,-23.95744683,8.05,-0.198,-0.142,2.303122559,0.983935547,0.265354004,-0.163649902,-0.110024414,,
7/6/21 3:00,-0.38,-14.35693571,-23.95674683,7.628,-0.132,-0.142,2.174421387,0.951760254,0.179553223,-0.174375,-0.099299316,,
7/6/21 4:00,-0.38,-14.35793571,-23.95604683,7.134,-0.106,-0.139,2.163696289,0.983935547,0.436955566,-0.163649902,-0.088574219,,
7/6/21 5:00,-0.37,-14.35503571,-23.94074683,6.921,-0.138,-0.142,2.131520996,0.941035156,0.404780273,-0.174375,-0.088574219,,
